Generation,ID,fitness,max_fitness,mean_fitness
7,118,532.1,0,0
7,119,554.5000000000001,0,0
7,120,83.09999999999995,0,0
7,121,153.7,0,0
7,122,57.400000000000006,0,0
7,123,537.9999999999999,0,0
7,124,34.199999999999996,0,0
7,125,537.1,0,0
7,126,169.60000000000005,0,0
7,127,0.0,0,0
7,128,570.8,0,0
7,0,0,687.0999999999998,325.26000000000005
8,117,715.4999999999999,0,0
8,112,601.0000000000005,0,0
8,129,539.3000000000001,0,0
8,130,568.7999999999998,0,0
8,131,536.0,0,0
8,132,489.9000000000001,0,0
8,133,217.50000000000006,0,0
8,134,537.3000000000001,0,0
8,135,0.0,0,0
8,136,676.4999999999997,0,0
8,137,0.0,0,0
8,138,0.0,0,0
8,139,167.29999999999998,0,0
8,140,632.9999999999999,0,0
8,141,711.3,0,0
8,142,367.5999999999999,0,0
8,143,934.5000000000003,0,0
8,144,37.1,0,0
8,145,561.2999999999997,0,0
8,146,0.0,0,0
8,0,0,934.5000000000003,414.695
9,143,698.8000000000001,0,0
9,117,715.3999999999996,0,0
9,147,0.0,0,0
9,148,0.0,0,0
9,149,246.6,0,0
9,150,495.4000000000001,0,0
9,151,553.1,0,0
9,152,563.9,0,0
9,153,507.0000000000002,0,0
9,154,0.0,0,0
9,155,357.90000000000003,0,0
9,156,0.0,0,0
9,157,470.2000000000002,0,0
9,158,527.6999999999998,0,0
9,159,553.2,0,0
9,160,550.2000000000004,0,0
9,161,36.4,0,0
9,162,545.1999999999999,0,0
9,163,509.6000000000002,0,0
9,164,1174.1999999999998,0,0
9,0,0,1174.1999999999998,425.23999999999995
10,164,1235.3999999999996,0,0
10,117,682.0999999999996,0,0
10,165,561.4,0,0
10,166,375.59999999999997,0,0
10,167,0.0,0,0
10,168,182.7,0,0
10,169,559.1,0,0
10,170,511.9999999999999,0,0
10,171,594.0,0,0
10,172,0.0,0,0
10,173,499.9999999999998,0,0
10,174,0.0,0,0
10,175,139.90000000000003,0,0
10,176,619.3999999999999,0,0
10,177,307.0,0,0
10,178,638.1,0,0
10,179,685.0999999999999,0,0
10,180,457.6000000000001,0,0
10,181,63.9,0,0
10,182,0.0,0,0
10,0,0,1235.3999999999996,405.66499999999985
11,164,1015.2999999999997,0,0
11,179,568.8000000000001,0,0
11,183,538.4000000000001,0,0
11,184,0.0,0,0
11,185,60.79999999999996,0,0
11,186,551.5,0,0
11,187,1.1,0,0
11,188,718.2999999999995,0,0
11,189,4.800000000000001,0,0
11,190,1.4,0,0
11,191,59.1,0,0
11,192,165.39999999999998,0,0
11,193,31.599999999999994,0,0
11,194,556.0999999999999,0,0
11,195,346.90000000000015,0,0
11,196,0.0,0,0
11,197,366.39999999999986,0,0
11,198,550.3,0,0
11,199,0.0,0,0
11,200,0.0,0,0
11,0,0,1015.2999999999997,276.81000000000006
12,164,357.70000000000016,0,0
12,188,1183.1,0,0
12,201,968.3999999999999,0,0
12,202,462.8999999999998,0,0
12,203,570.6000000000001,0,0
12,204,0.0,0,0
12,205,513.1999999999998,0,0
12,206,605.6,0,0
12,207,0.0,0,0
12,208,538.6,0,0
12,209,5.800000000000001,0,0
12,210,284.80000000000007,0,0
12,211,0.0,0,0
12,212,553.5,0,0
12,213,467.40000000000003,0,0
12,214,545.0,0,0
12,215,539.0999999999999,0,0
12,216,561.7999999999998,0,0
12,217,1272.7000000000012,0,0
12,218,606.0999999999999,0,0
12,0,0,1272.7000000000012,501.81500000000017
13,217,1266.0000000000005,0,0
13,188,1180.0000000000005,0,0
13,219,554.8,0,0
13,220,339.4000000000001,0,0
13,221,174.40000000000003,0,0
13,222,0.0,0,0
13,223,546.9000000000001,0,0
13,224,491.0000000000001,0,0
13,225,673.0999999999999,0,0
13,226,646.1999999999999,0,0
13,227,161.30000000000004,0,0
13,228,626.3999999999994,0,0
13,229,0.0,0,0
13,230,1096.2000000000003,0,0
13,231,525.5,0,0
13,232,563.2,0,0
13,233,0.0,0,0
13,234,0.0,0,0
13,235,0.0,0,0
13,236,567.6999999999998,0,0
13,0,0,1266.0000000000005,470.60500000000013
14,217,1294.0999999999992,0,0
14,188,1197.4999999999995,0,0
14,237,673.4000000000001,0,0
14,238,49.79999999999999,0,0
14,239,574.9,0,0
14,240,556.2999999999998,0,0
14,241,370.8000000000001,0,0
14,242,92.09999999999998,0,0
14,243,556.6999999999999,0,0
14,244,546.1,0,0
14,245,568.9000000000001,0,0
14,246,0.0,0,0
14,247,564.5,0,0
14,248,560.7,0,0
14,249,539.8999999999999,0,0
14,250,318.40000000000026,0,0
14,251,537.3,0,0
14,252,0.0,0,0
14,253,553.3,0,0
14,254,46.600000000000016,0,0
14,0,0,1294.0999999999992,480.06499999999994
15,217,1505.4,0,0
15,188,695.1,0,0
15,255,310.50000000000017,0,0
15,256,41.900000000000006,0,0
15,257,183.39999999999995,0,0
15,258,352.90000000000003,0,0
15,259,692.8999999999999,0,0
15,260,600.2,0,0
15,261,527.8,0,0
15,262,69.2,0,0
15,263,541.0,0,0
15,264,149.29999999999995,0,0
15,265,247.8000000000001,0,0
15,266,671.9999999999998,0,0
15,267,39.90000000000001,0,0
15,268,666.5999999999999,0,0
15,269,539.5,0,0
15,270,200.00000000000003,0,0
15,271,161.79999999999993,0,0
15,272,0.0,0,0
15,0,0,1505.4,409.85999999999996
16,217,1284.1,0,0
16,188,614.6999999999996,0,0
16,273,553.8000000000001,0,0
16,274,108.1,0,0
16,275,547.9,0,0
16,276,0.0,0,0
16,277,540.8000000000001,0,0
16,278,711.0999999999997,0,0
16,279,571.9000000000003,0,0
16,280,550.6999999999999,0,0
16,281,0.0,0,0
16,282,0.0,0,0
16,283,52.999999999999964,0,0
16,284,301.6000000000001,0,0
16,285,583.1999999999996,0,0
16,286,504.0999999999998,0,0
16,287,542.1999999999997,0,0
16,288,565.8000000000002,0,0
16,289,592.3000000000002,0,0
16,290,0.0,0,0
16,0,0,1284.1,431.265
17,217,1430.4,0,0
17,278,737.6999999999995,0,0
17,291,383.0999999999999,0,0
17,292,74.2,0,0
17,293,43.500000000000014,0,0
17,294,198.8,0,0
17,295,499.9000000000001,0,0
17,296,85.2,0,0
17,297,0.0,0,0
17,298,554.8999999999999,0,0
17,299,564.7999999999998,0,0
17,300,142.6,0,0
17,301,65.59999999999998,0,0
17,302,417.5999999999999,0,0
17,303,531.8999999999999,0,0
17,304,545.3999999999999,0,0
17,305,562.6000000000004,0,0
17,306,530.4999999999999,0,0
17,307,0.0,0,0
17,308,536.9999999999999,0,0
17,0,0,1430.4,395.28499999999997
18,217,632.6999999999999,0,0
18,278,634.0000000000001,0,0
18,309,268.0000000000001,0,0
18,310,552.1999999999999,0,0
18,311,651.1000000000004,0,0
18,312,558.4000000000001,0,0
18,313,533.6000000000001,0,0
18,314,204.7000000000001,0,0
18,315,548.6,0,0
18,316,488.79999999999995,0,0
18,317,483.6999999999998,0,0
18,318,560.4999999999999,0,0
18,319,568.5,0,0
18,320,562.0000000000001,0,0
18,321,533.7,0,0
18,322,80.2,0,0
18,323,150.9,0,0
18,324,1110.5999999999992,0,0
18,325,547.4999999999998,0,0
18,326,492.29999999999995,0,0
18,0,0,1110.5999999999992,508.0999999999999
19,324,580.3999999999995,0,0
19,311,619.5999999999999,0,0
19,327,0.6,0,0
19,328,863.3,0,0
19,329,1202.1000000000004,0,0
19,330,545.0999999999998,0,0
19,331,707.5999999999997,0,0
19,332,128.39999999999998,0,0
19,333,1026.9,0,0
19,334,62.20000000000004,0,0
19,335,0.0,0,0
19,336,1045.7999999999997,0,0
19,337,0.0,0,0
19,338,112.7,0,0
19,339,117.40000000000002,0,0
19,340,568.9,0,0
19,341,241.90000000000006,0,0
19,342,110.19999999999999,0,0
19,343,0.0,0,0
19,344,531.4999999999998,0,0
19,0,0,1202.1000000000004,423.2299999999999
20,329,1363.8,0,0
20,336,0.0,0,0
20,345,12.199999999999996,0,0
20,346,540.5000000000001,0,0
20,347,588.4,0,0
20,348,0.0,0,0
20,349,0.0,0,0
20,350,702.9999999999999,0,0
20,351,481.90000000000003,0,0
20,352,550.9,0,0
20,353,566.6,0,0
20,354,353.7,0,0
20,355,525.8000000000001,0,0
20,356,0.0,0,0
20,357,163.39999999999995,0,0
20,358,0.0,0,0
20,359,0.0,0,0
20,360,558.6999999999999,0,0
20,361,565.6000000000001,0,0
20,362,0.0,0,0
20,0,0,1363.8,348.725
21,329,981.9999999999997,0,0
21,350,703.0,0,0
21,363,168.00000000000003,0,0
21,364,458.50000000000006,0,0
21,365,367.59999999999997,0,0
21,366,207.2,0,0
21,367,556.5000000000001,0,0
21,368,557.1,0,0
21,369,31.500000000000004,0,0
21,370,184.40000000000003,0,0
21,371,0.0,0,0
21,372,1310.2000000000007,0,0
21,373,151.49999999999997,0,0
21,374,124.39999999999995,0,0
21,375,316.1000000000002,0,0
21,376,522.7999999999998,0,0
21,377,651.5,0,0
21,378,33.50000000000001,0,0
21,379,178.29999999999998,0,0
21,380,440.6999999999999,0,0
21,0,0,1310.2000000000007,397.24
22,372,661.8999999999996,0,0
22,329,1209.4000000000008,0,0
22,381,1348.9999999999998,0,0
22,382,71.09999999999997,0,0
22,383,676.7999999999997,0,0
22,384,544.1,0,0
22,385,0.0,0,0
22,386,642.2999999999998,0,0
22,387,549.8999999999999,0,0
22,388,541.3999999999999,0,0
22,389,554.4,0,0
22,390,29.800000000000008,0,0
22,391,494.20000000000016,0,0
22,392,0.0,0,0
22,393,548.0000000000002,0,0
22,394,626.7999999999996,0,0
22,395,0.0,0,0
22,396,511.00000000000006,0,0
22,397,607.0000000000001,0,0
22,398,84.89999999999993,0,0
22,0,0,1348.9999999999998,485.0999999999999
23,381,513.4999999999999,0,0
23,329,513.8,0,0
23,399,0.4,0,0
23,400,566.8000000000001,0,0
23,401,321.4999999999999,0,0
23,402,177.79999999999995,0,0
23,403,561.3,0,0
23,404,0.0,0,0
23,405,0.0,0,0
23,406,0.0,0,0
23,407,0.0,0,0
23,408,522.6000000000001,0,0
23,409,138.8,0,0
23,410,653.7999999999997,0,0
23,411,562.6,0,0
23,412,504.29999999999995,0,0
23,413,0.0,0,0
23,414,546.0999999999999,0,0
23,415,65.5,0,0
23,416,1143.5000000000002,0,0
23,0,0,1143.5000000000002,339.61500000000007
24,416,589.5,0,0
24,410,668.9,0,0
24,417,190.20000000000002,0,0
24,418,95.29999999999998,0,0
24,419,544.4999999999999,0,0
24,420,543.5000000000002,0,0
24,421,0.0,0,0
24,422,867.9,0,0
24,423,60.499999999999986,0,0
24,424,559.7000000000002,0,0
24,425,538.8,0,0
24,426,175.89999999999998,0,0
24,427,260.40000000000003,0,0
24,428,385.50000000000017,0,0
24,429,541.0000000000001,0,0
24,430,1142.8999999999999,0,0
24,431,0.0,0,0
24,432,565.3999999999997,0,0
24,433,0.0,0,0
24,434,0.0,0,0
24,0,0,1142.8999999999999,386.495
25,430,466.6,0,0
25,422,64.7,0,0
25,435,0.0,0,0
25,436,0.0,0,0
25,437,6.9999999999999964,0,0
25,438,0.9,0,0
25,439,0.0,0,0
25,440,707.0999999999999,0,0
25,441,493.1,0,0
25,442,0.0,0,0
25,443,551.2,0,0
25,444,521.8999999999997,0,0
25,445,657.4999999999995,0,0
25,446,124.7,0,0
25,447,542.1999999999999,0,0
25,448,565.1999999999994,0,0
25,449,0.0,0,0
25,450,153.70000000000005,0,0
25,451,690.9999999999999,0,0
25,452,106.60000000000002,0,0
25,0,0,707.0999999999999,282.66999999999996
26,440,550.6999999999997,0,0
26,451,607.0000000000002,0,0
26,453,0.0,0,0
26,454,1.4,0,0
26,455,375.5,0,0
26,456,194.8,0,0
26,457,595.8999999999999,0,0
26,458,721.5999999999997,0,0
26,459,63.000000000000014,0,0
26,460,565.4,0,0
26,461,544.4000000000001,0,0
26,462,596.3999999999996,0,0
26,463,362.3,0,0
26,464,74.10000000000001,0,0
26,465,542.6999999999998,0,0
26,466,557.4999999999999,0,0
26,467,555.4000000000001,0,0
26,468,158.79999999999998,0,0
26,469,552.8000000000001,0,0
26,470,146.70000000000002,0,0
26,0,0,721.5999999999997,388.32000000000005
27,458,752.1999999999995,0,0
27,451,704.0999999999997,0,0
27,471,629.5000000000002,0,0
27,472,162.59999999999997,0,0
27,473,523.4999999999999,0,0
27,474,942.2999999999994,0,0
27,475,745.2999999999998,0,0
27,476,165.99999999999994,0,0
27,477,0.0,0,0
27,478,682.1999999999998,0,0
27,479,620.4,0,0
27,480,69.0,0,0
27,481,549.1999999999998,0,0
27,482,536.2999999999997,0,0
27,483,533.4000000000001,0,0
27,484,587.6000000000001,0,0
27,485,520.5000000000002,0,0
27,486,214.10000000000008,0,0
27,487,57.900000000000006,0,0
27,488,169.69999999999993,0,0
27,0,0,942.2999999999994,458.28999999999985
28,474,570.5,0,0
28,458,720.6999999999997,0,0
28,489,59.00000000000001,0,0
28,490,21.200000000000003,0,0
28,491,570.4999999999999,0,0
28,492,0.0,0,0
28,493,480.5000000000001,0,0
28,494,88.29999999999998,0,0
28,495,82.5,0,0
28,496,133.60000000000002,0,0
28,497,743.1999999999996,0,0
28,498,0.0,0,0
28,499,1.6000000000000019,0,0
28,500,239.79999999999995,0,0
28,501,0.0,0,0
28,502,871.5,0,0
28,503,154.8,0,0
28,504,448.6000000000002,0,0
28,505,31.6,0,0
28,506,89.5,0,0
28,0,0,871.5,265.37
29,502,933.6999999999999,0,0
29,497,731.0999999999998,0,0
29,507,0.9,0,0
29,508,518.1000000000003,0,0
29,509,0.9,0,0
29,510,614.0999999999999,0,0
29,511,56.00000000000003,0,0
29,512,383.39999999999964,0,0
29,513,683.0999999999999,0,0
29,514,0.0,0,0
29,515,522.3999999999999,0,0
29,516,0.0,0,0
29,517,134.0,0,0
29,518,0.0,0,0
29,519,51.4,0,0
29,520,88.29999999999998,0,0
29,521,227.20000000000005,0,0
29,522,443.6,0,0
29,523,0.9,0,0
29,524,123.10000000000002,0,0
29,0,0,933.6999999999999,275.61
30,502,539.0000000000001,0,0
30,497,1159.7999999999997,0,0
30,525,660.0000000000001,0,0
30,526,30.5,0,0
30,527,59.30000000000001,0,0
30,528,449.7999999999999,0,0
30,529,535.5,0,0
30,530,551.5,0,0
30,531,190.80000000000004,0,0
30,532,413.89999999999986,0,0
30,533,450.39999999999986,0,0
30,534,0.0,0,0
30,535,140.30000000000004,0,0
30,536,393.7999999999998,0,0
30,537,416.60000000000014,0,0
30,538,532.8000000000002,0,0
30,539,537.4999999999998,0,0
30,540,655.1999999999998,0,0
30,541,53.6,0,0
30,542,142.6,0,0
30,0,0,1159.7999999999997,395.64500000000004
31,497,736.2999999999995,0,0
31,525,606.9000000000005,0,0
31,543,303.70000000000005,0,0
31,544,305.10000000000014,0,0
31,545,519.6999999999997,0,0
31,546,547.0000000000001,0,0
31,547,572.4999999999999,0,0
31,548,561.9,0,0
31,549,478.69999999999993,0,0
31,550,667.5999999999996,0,0
31,551,0.0,0,0
31,552,915.9999999999994,0,0
31,553,535.7,0,0
31,554,1.0,0,0
31,555,55.999999999999986,0,0
31,556,0.0,0,0
31,557,0.0,0,0
31,558,500.3000000000001,0,0
31,559,0.0,0,0
31,560,10.500000000000002,0,0
31,0,0,915.9999999999994,365.9449999999999
32,552,898.8000000000002,0,0
32,497,721.6999999999994,0,0
32,561,505.99999999999994,0,0
32,562,831.0000000000002,0,0
32,563,118.39999999999999,0,0
32,564,558.0999999999999,0,0
32,565,468.2000000000001,0,0
32,566,405.19999999999976,0,0
32,567,505.5000000000001,0,0
32,568,547.8,0,0
32,569,0.0,0,0
32,570,655.4999999999995,0,0
32,571,559.4,0,0
32,572,0.0,0,0
32,573,671.1,0,0
32,574,323.0999999999999,0,0
32,575,504.79999999999984,0,0
32,576,528.1999999999999,0,0
32,577,674.1999999999998,0,0
32,578,546.5,0,0
32,0,0,898.8000000000002,501.175
33,552,134.00000000000003,0,0
33,562,1005.9000000000004,0,0
33,579,62.10000000000003,0,0
33,580,551.8999999999999,0,0
33,581,1343.6999999999987,0,0
33,582,44.5,0,0
33,583,134.6,0,0
33,584,108.89999999999996,0,0
33,585,713.5999999999995,0,0
33,586,3.1,0,0
33,587,506.9999999999999,0,0
33,588,0.0,0,0
33,589,517.5000000000001,0,0
33,590,567.9000000000001,0,0
33,591,559.6999999999999,0,0
33,592,143.10000000000002,0,0
33,593,3.1000000000000005,0,0
33,594,45.8,0,0
33,595,147.7,0,0
33,596,523.1000000000001,0,0
33,0,0,1343.6999999999987,355.86
34,581,581.9999999999998,0,0
34,562,873.6999999999998,0,0
34,597,520.5999999999999,0,0
34,598,63.600000000000016,0,0
34,599,539.8,0,0
34,600,63.10000000000001,0,0
34,601,589.9000000000002,0,0
34,602,506.90000000000003,0,0
34,603,62.8,0,0
34,604,607.0999999999996,0,0
34,605,553.7999999999998,0,0
34,606,547.0,0,0
34,607,570.1000000000001,0,0
34,608,61.699999999999996,0,0
34,609,541.2000000000003,0,0
34,610,568.9,0,0
34,611,550.4,0,0
34,612,5772.600000001066,0,0
34,613,954.8000000000003,0,0
34,614,753.7999999999997,0,0
34,0,0,5772.600000001066,764.1900000000533
